..
Name                                                                                                                              OS       Location                                                                                                                                      
eed8e6be226e414095ba1fbf8fc3931f__dse-node-20141010                                                                               Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
eed8e6be226e414095ba1fbf8fc3931f__dse-opscenter-20141010                                                                          Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5537.0-DW-ENU-Win2012-cy14su09                                         Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5537.0-OLTP-ENU-Win2012-cy14su09                                       Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5548.0-DW-ENU-Win2012R2-cy14su11                                       Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5548.0-OLTP-ENU-Win2012R2-cy14su11                                     Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5569.0-DW-ENU-Win2012-cy15su02                                         Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5569.0-DW-ENU-Win2012-cy15su04                                         Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5569.0-DW-ENU-Win2012R2-cy15su04                                       Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5569.0-OLTP-ENU-Win2012-cy15su04                                       Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5569.0-OLTP-ENU-Win2012R2-cy15su04                                     Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2048.0-DW-ENU-Win2012R2-cy15su04                                       Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2048.0-OLTP-ENU-Win2012R2-cy15su04                                     Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2361.0-DW-ENU-Win2012R2-cy14su08                                       Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2361.0-OLTP-ENU-Win2012R2-cy14su08                                     Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2430.0-DW-ENU-Win2012R2-cy14su11                                       Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2430.0-OLTP-ENU-Win2012R2-cy14su11                                     Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-20140SP1-12.0.4100.1-DW-ENU-Win2012R2-cy15su05                                       Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-20140SP1-12.0.4100.1-OLTP-ENU-Win2012R2-cy15su05                                     Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL2014RTMonWIN2012R2Special16                                                                  Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL2014RTMonWIN2012R2Special31                                                                  Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
d4a65b493c36471ba82b42d53fbd8063__Microsoft-Azure-Site-Recovery-Config-Server-Non-VPN-201507.03                                   Windows  Southeast Asia                                                                                                                                
d4a65b493c36471ba82b42d53fbd8063__Microsoft-Azure-Site-Recovery-Config-Server-Non-VPN-201507.04                                   Windows  Southeast Asia                                                                                                                                
d4a65b493c36471ba82b42d53fbd8063__Microsoft-Azure-Site-Recovery-Config-Server-Non-VPN-201507.05                                   Windows  Southeast Asia                                                                                                                                
d4a65b493c36471ba82b42d53fbd8063__Microsoft-Azure-Site-Recovery-Config-Server-VPN-201507.03                                       Windows  Southeast Asia                                                                                                                                
d4a65b493c36471ba82b42d53fbd8063__Microsoft-Azure-Site-Recovery-Config-Server-VPN-201507.04                                       Windows  Southeast Asia                                                                                                                                
